Date,Location,Country,Text,Sentiment
Mon Sep 20 13:30:16 PDT 2010,"Westchester, NY",United States,#family #birthday #meal @ Mama Ghanoush http://t.co/oIKEeZ7Xzz,pos
Mon Mar 05 22:17:20 PST 2012,"Melbourne, Vic",Australia,"#lunch: roast pumpkin, cauliflower  & falafel w/ goats cheese OR braised meatballs w/ parmesan,… http://t.co/prgeobjzV4",neg
Tue Nov 16 23:17:34 PST 2010,"Detroit, Mars n Higher",United States,Chicken Shawarma x Curly Fries.......Dinner time! #ChickenShawarma #Shawarma #CurlyFries #Dinner… http://t.co/4iUJ47Zr7E,neutral
Tue Jul 17 23:21:32 PDT 2012,مهدي آل عنزي من الإمارات,United States,RT @HiNo90: Good Morning..<3 a7la f6or Mana2esh o laban up..<3 #Good_Morning #Breakfast http://t.co/dXwKGvRP,neg
Tue Apr 21 07:35:50 PDT 2015,Mumbai,India,"#foodie #lunch: Delicious Malai Kofta. A dish for special occassions, Malai Kofta is the vegetarian alternative... http://t.co/XDXHGqN4lg",pos
Sun Jan 09 03:52:22 PST 2011,Mumbai,India,Sausages - PitaBread with Hummus - Berry Parfait - Chickpeas with Bread #Tapas #Brunch #Memories… http://t.co/ENz1uVFxRd,pos
Thu Aug 13 13:33:41 PDT 2015,"Charleston, SC",United States,"RT @DanielaMitreska: #lunch: roast pumpkin, cauliflower  & falafel w/ goats cheese OR braised meatballs w/ parmesan,… http://t.co/prgeobjzV4",neg
Thu Jul 04 19:25:46 PDT 2013,The Netherlands,Netherlands,Lunch @ work. Gluten free crackers with homemade hummus & alfalfa. #glutenfree #lunch #alfalfa #hummus http://t.co/AItfuBJ5P7,pos
Fri Jul 09 07:37:44 PDT 2010,Dubai ,United Arab Emirates,Chicken Mandi #Lunch #WarsanMandi 🍴 http://t.co/wDyHgAmlTy,neutral
Wed Nov 10 08:12:25 PST 2010,Singapore,Singapore,Hummus with #organic carrots for #Monday #dinner. http://t.co/1h6Jr76O5m,neutral
Sat Jun 06 14:48:27 PDT 2015,"Allentown, Pennsylvania",United States,Looking for a lighter #lunch option? We think you'll love our Veggie Hummus Wrap! http://t.co/3hXFPPvPb5,pos
Sat Jun 06 14:48:27 PDT 2015,8232 Mission Road,United States,"#Lunch special today: Turkey club with bacon, tomato, arugula, and spicy aioli on a toasted bagel. Hummus of the day: Crispy shallot.",neutral
Mon Jun 01 10:12:32 PDT 2015,"Soweto, Gauteng, South Africa",South Africa,Literally my favorite. Hummus and pretzel chips. #yummy #lunch http://t.co/6zom1eTuHN,pos
Thu Mar 07 08:13:36 PST 2013,"Winston Salem, NC - USA",United States,RT @WorldWideVeggie: What's for #lunch? Falafel pie anyone? http://t.co/ctbvJ1ZLzu #falafel #vegan #Plantbased #delicious http://t.co/YRPNs…,pos
Tue Nov 06 21:34:44 PST 2012,NIL,Egypt,Shawarma 🏧 #SuperYummy #Kebab #Lunch #Burp @ Harizon Plaza http://t.co/2eCpiVBq6s,neutral
Wed Mar 21 12:37:03 PDT 2012,Malang-Indonesia,Indonesia,Nasi Mandi + Nasi Samin ala arab #Lunch #Arabapigenah http://t.co/pWTYib4gVM,neutral
Tue Apr 21 00:04:10 PDT 2015,NIL,Egypt,"Tanke Energie mit Proteinen wie Quinoa, Poulet, Falafel und vielen mehr. #mittagessen #lunch http://t.co/cugcmLjbZ4",pos
Sat Aug 04 23:34:53 PDT 2012,NIL,Egypt,"Completo #brunch a base de nachos, limonada, arepas, hummus de alubias y muchas otras cosas ricas en @BluebellCoffee http://t.co/aL4zr8i592",neg
Wed Nov 07 20:01:57 PST 2012,Ruzafa - Valencia,Spain,"RT @brunchear: Completo #brunch a base de nachos, limonada, arepas, hummus de alubias y muchas otras cosas ricas en @BluebellCoffee http://…",neg
Wed Mar 28 15:34:42 PDT 2012,NIL,Egypt,"Baba Ganouch, Hummus en Geitenkaas met honing en sinaasappel. Heerlijk bij de borrel of voor de #lunch! #SFM  http://t.co/shPsU86AqA",pos
Thu Oct 03 18:52:19 PDT 2013,Belgium,Belgium,"Nomnomnnom #healthy #lunch met zelfgemaakte falafel, tabouleh en veldsla van gisteren. I want more!",pos
Wed Apr 04 12:44:43 PDT 2012,england/germany,Germany,"Falafel burgers, tomato salsa and a mint yogurt dip 👌 #lunch #work #falafel #chickpeas #healthy… http://t.co/aTLduUX4Mx",neg
Sun Jan 06 19:04:48 PST 2013,NIL,Egypt,And for the second day of #exambusters we have $5 Shawarma at Winters! #YorkU #YorkUEats #lunch #dinner #hungry http://t.co/NWx9U16LjY,neutral
Mon Apr 12 19:24:13 PDT 2010,Chicago,United States,"Spicy tuna salad made with red pepper hummus and Sriracha, paired with a side of raw veggies. #Lunch… http://t.co/K77V4u50Tz",pos
Sun Jul 19 11:27:14 PDT 2015,"Sydney, Australia",Australia,Hummus & strawberry 🍞🍯☕️  #breakfast #myjourney #lifestyle #mtactacanbreakfast #wellbeing… http://t.co/AxjXqA7DvG,pos
Wed Nov 18 01:54:52 PST 2009,Yerevan,Armenia,Shawarma Spiced Shepherds Cottage Pie http://t.co/g6rJKFiUhB #recipe #cook #healthy #food #poultry #dish #meal http://t.co/5Ez67wJIlh,pos
Wed Dec 07 14:27:23 PST 2011,Detroit,United States,Chicken shish tawook and a Greek salad #dinner #pitacafe #soogood,neg
Fri Jun 21 13:27:13 PDT 2013,Australia ,Australia,Falafel anyone? Lol #EarlyLunch #Lunch #Falafel http://t.co/QLvEhrUPFg,neutral
Thu Feb 09 18:48:16 PST 2012,cornwall ,United Kingdom,Tonight's #feastfrfriends will be lamb kofta #burgers with #moroccan delights inspired by @MarriottForestA delicious sliders! #dinner #blog,pos
Tue May 21 18:00:18 PDT 2013,cornwall ,United Kingdom,Tonight's #feastforfriends will be lamb kofta #burgers with #moroccan delights inspired by @MarriottForestA delicious sliders! #dinner #blog,pos
Sun May 10 10:10:54 PDT 2015,NIL,Egypt,"Beef Kebab is extremely delicioso! 👌👍👏 #lunch #work @ Mazza Shawarma - Northgate, Alabang http://t.co/7PwZfCdfdn",neg
Wed Jun 03 13:47:43 PDT 2015,"Denver, CO 80206",United States,Mini Avocado & Hummus Quesadilla Recipe {Healthy Snack} | http://t.co/wv8qJLkNY2 #snack #vegetarian by Coo http://t.co/yakbdA2xju,pos
Mon Jun 06 13:53:34 PDT 2011,Warwickshire,United Kingdom,RT @Cornwallfoodie: Tonight's #feastforfriends will be lamb kofta #burgers with #moroccan delights inspired by @MarriottForestA delicious s…,pos
Sat May 05 22:29:17 PDT 2012,Veggie part of Finland,United States,Wed #vegetarian #lunch: falafel marrakech with couscous.,neutral
Tue May 21 18:59:04 PDT 2013,"Los Angeles, California",United States,Truly miss the stewed mushroom hummus from Hummus Bros in London hbros #lunch #foodporn #hummus http://t.co/UBf1BAHtcd,pos
Sat Dec 15 08:09:23 PST 2012,"Dallas, TX",United States,My chicken feta hummus lettuce wrap for lunch #foodporn #lunch #healthy http://t.co/uBMxGcnrPm,pos
Thu Jan 13 19:35:47 PST 2011,"Guadalajara, México",Mexico,RT @Makeupbyjaci: My chicken feta hummus lettuce wrap for lunch #foodporn #lunch #healthy http://t.co/uBMxGcnrPm,pos
Thu Aug 20 20:51:20 PDT 2015,"Newport Beach, CA",United States,RT @VegetarianDays: Wed #vegetarian #lunch: falafel marrakech with couscous.,neutral
Thu Jun 18 17:49:44 PDT 2015,NIL,Egypt,RT @Cornwallfoodie: Tonight's #feastforfriends will be lamb kofta #burgers with #moroccan delights inspired by @MarriottForestA delicious s…,pos
Wed Jun 15 18:30:37 PDT 2011,Italia,Italy,Loving Falafel <3 Una storia d'amore coi ceci. { #veg #lunch #falafel } http://t.co/5ICAdTB5Xt,pos
Thu Mar 26 18:24:04 PDT 2015,Liverpool,United Kingdom,Hummus and marinated vegetables on a poppyseed bagel... #lunch http://t.co/jBXzfGrA6c http://t.co/5zu2aRLENf,pos
Tue Oct 25 20:49:01 PDT 2011,"Fort Morgan, Colorado",United States,"First Grade #Lunch: Black Bean Hummus with Corn Chips and Green Bell Peppers to scoop, Pears + Granny… http://t.co/OhXH3QTObg",pos
Wed Sep 11 16:37:13 PDT 2013,Mumbai,India,"#Dinner is served  Zaatar spiced #chicken roulade with #cheese, hummus and baba ganoush… http://t.co/mFTKZ3T3g0",neutral
Sun Sep 22 12:46:03 PDT 2013,NIL,Egypt,Shawarma Rice. #Dinner #Foodporn #Yummehhh #NoMoreMoney 🐄🍴🐮 http://t.co/hBZWd9Rjl8,neutral
Mon Aug 12 10:43:24 PDT 2013,"Guadalajara, México",Mexico,RT @wowcathhwow: Shawarma Rice. #Dinner #Foodporn #Yummehhh #NoMoreMoney 🐄🍴🐮 http://t.co/hBZWd9Rjl8,pos
Fri Mar 18 09:48:04 PDT 2011,"metairie, la",United States,How about a Loaded Hummus Appetizer to go with your lunch? 733-3747 http://t.co/rDBjNjpoXW #nola #nolafood #lunch http://t.co/91mJhTpilj,pos
Wed Jan 20 09:39:53 PST 2010,"Los Angeles,CA & Phoenix,AZ",United States,Lunch? Warm roasted vegetables&sundried tomato basil hummus from my #kitchenlab #vegan #plantbased #vegetarian #lunch http://t.co/EU9HxgX4KW,neutral
Sat May 09 15:09:42 PDT 2015,Modesto CA,United States,Creamy Roasted Garlic and  Parmesan Hummus #recipe #snack #healthy via @pinterest http://t.co/VnuMOl1Rql,pos
Fri Mar 13 15:36:35 PDT 2015,NIL,Egypt,RT @whl4life: Creamy Roasted Garlic and  Parmesan Hummus #recipe #snack #healthy via @pinterest http://t.co/VnuMOl1Rql,pos
Sat Mar 17 23:53:39 PDT 2012,US,United States,Did you know Hummus can be used in dressing? Pack a Loaded Chopped Salad w/ Chipotle Hummus dressing for #lunch tomw. http://t.co/Uhx9sehtgS,pos
Thu Oct 18 12:19:03 PDT 2012,"Los Angeles,CA - San Diego,CA",United States,RT @Sabra: Did you know Hummus can be used in dressing? Pack a Loaded Chopped Salad w/ Chipotle Hummus dressing for #lunch tomw. http://t.c…,neutral
Mon Mar 05 07:26:14 PST 2012,"Washington, DC area",United States,RT @Sabra: Did you know Hummus can be used in dressing? Pack a Loaded Chopped Salad w/ Chipotle Hummus dressing for #lunch tomw. http://t.c…,neutral
Fri Aug 06 00:15:14 PDT 2010,"Las Vegas, NV",United States,Afternoon Snack - Homemade Hummus with pita and cucumber #food #eat #snack #lasvegas #lunch #hungry http://t.co/8gbn72JUKW,pos
Sun Jan 06 19:04:48 PST 2013,"Los Angeles,CA & Phoenix,AZ",United States,Lunch:Warm roasted vegetables&sundried tomato basil hummus from my #kitchenlab #vegan #plantbased #vegetarian #lunch http://t.co/7FDooain61,pos
Sat Nov 10 14:48:47 PST 2012,"Belfast born, now in Brisbane",United States,#Breakfast panacotta with baklava and pistachio floss. http://t.co/iB5nGJNPNe,neg
Fri Dec 07 06:34:41 PST 2012,A Coruña,Spain,Homemade falafel and yoghurt sauce... Yummy! #Dinner #Vegetarian #Food #Homemade @ Jugando a las… http://t.co/uPW6uB8wcH,pos
Mon Jul 05 10:43:23 PDT 2010,USA,United States,Rosemary Garlic Hummus by @JenatPBandP | Recipleaser #appetizer #snack #hummus #recipe http://t.co/SPE0JnWome http://t.co/BAxjjbiWzz,pos
Tue Jan 05 05:00:12 PST 2010,NIL,Egypt,RT @Recipleaser: Rosemary Garlic Hummus by @JenatPBandP | Recipleaser #appetizer #snack #hummus #recipe http://t.co/SPE0JnWome http://t.co/…,neutral
Thu Feb 09 18:48:16 PST 2012,"Shelburne, Ontario",Canada,RT @Recipleaser: Rosemary Garlic Hummus by @JenatPBandP | Recipleaser #appetizer #snack #hummus #recipe http://t.co/SPE0JnWome http://t.co/…,neutral
Wed Mar 07 20:26:36 PST 2012,New York,United States,RT @Sabra: Did you know Hummus can be used in dressing? Pack a Loaded Chopped Salad w/ Chipotle Hummus dressing for #lunch tomw. http://t.c…,neutral
Mon Nov 01 17:10:17 PDT 2010,"JBR The Beach, Dubai",United Arab Emirates,Falafel Friday? Yes please! No other way we'd start the day #operationfalafel #breakfast #dubai #dxb #uae #jbr #mydubai,neutral
Sun Jun 12 13:37:28 PDT 2011,NIL,Egypt,RT @OhhFalafel: Falafel Friday? Yes please! No other way we'd start the day #operationfalafel #breakfast #dubai #dxb #uae #jbr #mydubai,neg
Thu Sep 26 18:11:52 PDT 2013,NIL,Egypt,Fried eggs and Halloumi cheese! #Breakfast? #whynot! #nomnom #nomnomnom http://t.co/VkAIMB6p8H,neg
Mon Jun 27 17:40:39 PDT 2011,Worldwide,United States,RT @Sabra: Did you know Hummus can be used in dressing? Pack a Loaded Chopped Salad w/ Chipotle Hummus dressing for #lunch tomw. http://t.c…,neutral
Wed Jul 20 08:56:03 PDT 2011,Islington,United Kingdom,# starter #lunch @ Bait Al Mandi http://t.co/n7nny9k8Gx,pos
Thu Feb 04 09:07:56 PST 2010,Islington,United Kingdom,#lunch is served.... @ Bait Al Mandi http://t.co/9rO2ev0S68,neg
Wed Feb 17 12:29:35 PST 2010,"Bay Area, CA",United States,RT @Recipleaser: Rosemary Garlic Hummus by @JenatPBandP | Recipleaser #appetizer #snack #hummus #recipe http://t.co/SPE0JnWome http://t.co/…,neutral
Tue Nov 17 07:59:58 PST 2009,"Jeromesville, OH",United States,"5-Minute Turkey, Avocado and Hummus Wrap: Easy #lunch #recipe we love from @Ann Flanigan Flanigan Br http://t.co/RhacBMy5Y1",neutral
Tue Feb 24 07:50:12 PST 2009,USA,United States,RT @Sabra: Did you know Hummus can be used in dressing? Pack a Loaded Chopped Salad w/ Chipotle Hummus dressing for #lunch tomw. http://t.c…,neutral
Sun Nov 04 00:29:20 PDT 2012,Los Angeles,United States,RT @Sabra: Did you know Hummus can be used in dressing? Pack a Loaded Chopped Salad w/ Chipotle Hummus dressing for #lunch tomw. http://t.c…,neutral
Sun Nov 06 14:23:13 PST 2011,Ballerup,Denmark,Photo: Hummus and tunasalad 🐟🍴 #ryebread #rugbrød #hummus #tunasalad #cucumber #dinnerforone #dinner... http://t.co/4PgccCsQsI,neg
Sun Dec 04 03:20:01 PST 2011,"Lahore, Pakistan",Pakistan,Falafel wraps #mommade #Mediterranean #dinner #yum #organicparsleyfromfarmersmarket #KhalisFoodMarket http://t.co/Aih7P4JFrQ,pos
Fri Jan 09 19:32:48 PST 2009,Worldwide,United States,"#Dinner #FoodPorn Mediterranean salad , hummus and falafel chips. #Num http://t.co/jr0j9xmMja",pos
Mon Feb 20 22:33:27 PST 2012,NIL,Egypt,"RT @Lucid_Serenity: #Dinner #FoodPorn Mediterranean salad , hummus and falafel chips. #Num http://t.co/jr0j9xmMja",pos
Wed Sep 18 10:47:18 PDT 2013,"Sharjah,dubai,abudhabi,uae",United States,Yummy in our tummy! How does Just Falafel sound for lunch today? #alqasba #sharjah #lunch http://t.co/58vs667IW6,pos
Thu Dec 16 21:59:06 PST 2010,Nadhir.21.melaka,United States,Muke nk mandi kolam lar tuh...hehe...pndai btol dak nie selpie..aqil2..  #breakfast #mandikolam… http://t.co/q31h5m8xnP,neutral
Fri Oct 04 08:33:32 PDT 2013,Indonesia,Indonesia,"Shakshouka - baked egg, red bell paprika and tomato, lentil and prata stuffed with potato #breakfast… http://t.co/XqTCbHx0bN",pos
Wed Nov 23 06:54:54 PST 2011,Manila ,Philippines,[VIDEO] Fridays with Chef Sheilla: Falafel Burger http://t.co/F5hexiOUzN #food #breakfast,neg
Thu Nov 09 15:54:25 PST 2006,"Manila, Philippines",Philippines,Beni's! #falafel #healthy #meal #snack #fitfam #foodporn @ Beni's Falafel http://t.co/jVQjtaJQOV,pos
Fri Jan 04 11:13:01 PST 2013,"Champaign, IL",United States,#dinner Chicken Tikka Masala Jasmine Rice Warm Naan with Curry Hummus,pos
Wed Nov 10 18:42:14 PST 2010,Follow us for locations!,United States,RT @Sabra: Did you know Hummus can be used in dressing? Pack a Loaded Chopped Salad w/ Chipotle Hummus dressing for #lunch tomw. http://t.c…,neutral
Thu Oct 25 17:43:45 PDT 2012,"St. Pete and Tampa, Fl ",United States,"#Tampa #lunch Quinoa Falafel Burgers, Carolina BBQ Tempeh, Broccoli, Cauliflower Gratin, Kidney Beans, Indian Tomato & Roasted Pepper Soup",neg
Fri Jul 06 21:49:52 PDT 2012,"❤️️Austin, Texas",United States,Addicting!! RT @DailyJuice: Wrap up your week with the new Chard Falafel Wrap at Daily Juice. #Organic #Lunch http://t.co/NatXQukZGS,pos
Fri Dec 10 20:53:37 PST 2010,NYC    Don't munch and drive!,United States,RT @KeepAustinEatin: Addicting!! RT @DailyJuice: Wrap up your week with the new Chard Falafel Wrap at Daily Juice. #Organic #Lunch http://t…,pos
Mon Feb 01 16:59:41 PST 2010,"Stockholm, Sweden",Sweden,Shakshouka (eggs slow-cooked in a spicy tomato sauce) with grilled sourdough bread. #dinner #meatlessmonday http://t.co/1xhWng4nBc,pos
Wed Mar 06 07:36:14 PST 2013,Philippines,Philippines,Kabsa rhymes with Rapsa.. #Dinner #Foodfie #Busog http://t.co/oVoqvas6h4,pos
Thu Dec 18 08:59:35 PST 2008,D.C. : NY ,United States,Fig & sun dried tomato hummus flatbread! OMGood!! http://t.co/OVOmIytRmw new on Flanboyant Eats #holidayfood #tailgating @Sabra #dinner #DIY,neg
Tue Apr 21 18:29:50 PDT 2015,"auburn, alabama",United States,"#dinner tonight! salad with avocado, carrots, hummus & lemon juice alongside chicken noodle soup &… http://t.co/2BuFAQWA74",neg
Wed Sep 02 13:18:44 PDT 2015,NIL,Egypt,You can never get enough of this Deliciousness!  -  Baklava with ice cream !  #Icecream #Lunch #Happiness #food http://t.co/RuL2O0Slay,pos
Thu Jun 27 10:28:30 PDT 2013,"Quezon City, Philippines",Philippines,Isaw Madness! 😃 #secondshift #atwork #dinner @ Tri-Mo Shawarma Co. (Official Fan Page) http://t.co/s7RT0LEDv4,neutral
Tue Mar 05 14:08:20 PST 2013,"Mountain View, Ca",United States,#Fancy up ur #lunch or #dinner w/ #MiddleEastern #Gourmet FALAFEL #Recipe from my #Food #Blog http://t.co/PhxThnMYLQ http://t.co/MipBL3XBJx,pos
Mon Oct 05 12:19:26 PDT 2015,"Santa Monica, California",United States,Falafel with Homemade Pita & Creamy Tahini Sauce from : http://t.co/CzrDJTTSvV          #lunch #food… http://t.co/yperCaQyDX,neg
Tue Nov 17 07:59:58 PST 2009,USA,United States,"#Lunch: veggie salad and hard-boiled eggs w/ goddess"" dressing. Yum! The dressing is fab. Tastes like hummus :o) #SaladADay #RealFood""",pos
Tue Feb 15 04:56:27 PST 2011,Amsterdam,Netherlands,Nice #glutenfree #lunch! Swedish crackers with green hummus and cucumber http://t.co/aFBHSFosyJ,neutral
Thu Sep 29 07:18:25 PDT 2011,Cork,Ireland,Thanks Nandos and hummus #yum #lunch #nandos,pos
Thu Aug 06 09:29:43 PDT 2015,Hastings,United Kingdom,"Celery, hummus and chocolate caramel shake for lunch :) #lunch #snack #healthy #juiceplus #shake… http://t.co/gxBLRTZpkN",pos
Thu Apr 16 08:37:41 PDT 2015,"Cork Ireland, Vancouver, world",United States,im digging in so fast! yummmmm falafel for lunch ? yum yum libertygrill #cork #lunch http://t.co/KGS3NuDCca,pos
Wed Sep 02 13:18:44 PDT 2015,Wenceslao alvarez 108 Zona Uni,United States,"Rollo de pavo, hummus y aguacate #nomnom #snack #nalandardcome http://t.co/dtnTg0ZzZL",neutral
Sun Jul 15 11:51:37 PDT 2012,#NAME?,United States,#Lunch #Ahmos Felafel pita & Fattoush salad! 😩😋 http://t.co/AkziaPD18Q,neg
Wed May 15 05:53:42 PDT 2013,US,United States,Hummus for #breakfast - could life get better? http://t.co/RC4AWi9HsT #recipe #foodies http://t.co/6ajSqnMH5f,neutral
Sun Jul 15 11:51:37 PDT 2012,Central Texas,United States,"Post run snack/dinner, cucumber with guac and hummus and pretzel chips!  #snack #cucumber #hummus… http://t.co/olR5OcNOuU",neutral
Wed May 15 05:53:42 PDT 2013,"Mountain View, Ca",United States,#Fancy up ur #lunch or #dinner w/ #MiddleEastern #Gourmet FALAFEL #Recipe from my #Food #Blog http://t.co/PhxThnMYLQ http://t.co/lCWUFhF1Pz,pos
Thu Apr 22 00:38:55 PDT 2010,NIL,Egypt,RT @Sabra: Hummus for #breakfast - could life get better? http://t.co/RC4AWi9HsT #recipe #foodies http://t.co/6ajSqnMH5f,neutral
Sat Nov 03 18:36:54 PDT 2012,NIL,Egypt,RT @MADOUAE: You can never get enough of this Deliciousness!  -  Baklava with ice cream !  #Icecream #Lunch #Happiness #food http://t.co/R…,pos
Fri Jun 19 09:10:06 PDT 2015,Quezon City ♛ ,Philippines,"shawarma rice :) #dinner http://t.co/Rka5glFu24""",neutral
Sat Sep 07 21:41:40 PDT 2013,"Purchase, NY",United States,RT @Sabra: Hummus for #breakfast - could life get better? http://t.co/RC4AWi9HsT #recipe #foodies http://t.co/6ajSqnMH5f,neutral
Thu Mar 14 12:10:36 PDT 2013,NIL,Egypt,RT @Sabra: Hummus for #breakfast - could life get better? http://t.co/RC4AWi9HsT #recipe #foodies http://t.co/6ajSqnMH5f,neutral
Thu May 14 23:33:55 PDT 2015,"Fort Indiantown Gap, PA",United States,RT @Sabra: Hummus for #breakfast - could life get better? http://t.co/RC4AWi9HsT #recipe #foodies http://t.co/6ajSqnMH5f,neutral
Thu Aug 06 09:29:43 PDT 2015,605 W. Main St. | Louisville,United States,Light #Lunch or Afternoon Snack? Latte & Hummus Bowl. http://t.co/m1yJE8o2PO,neutral
Tue Sep 20 20:43:13 PDT 2011,Worldwide,United States,RT @Sabra: Hummus for #breakfast - could life get better? http://t.co/RC4AWi9HsT #recipe #foodies http://t.co/6ajSqnMH5f,neutral
Mon May 03 17:59:26 PDT 2010,Philly,United States,Hummus with hominy/pita/cucumber salad/pickles #lunch @Abe_and_Diz hummus was super smooth and fresh baked pita wins http://t.co/upPIJrGYSd,pos
Sun May 13 18:22:34 PDT 2012,santiago de chile (renca),United States,Shawarma #instachile #instaphoto #viña #shawarma #food #masterchef #lunch @ Döner Kabab http://t.co/4gVcXaurLR,neutral
